	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
0	60	FSC 0.5, semi-independent	2014-05-19	24889614	doi:10.1073/pnas.1404575111	Veesler D, Cupelli K, Burger M, Graber P, Stehle T, Johnson JE		0.18MDa, 0.03MDa	singleParticle		7.5	NONE			NONE	LAB6	24	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI 12	120	C1	128	-1.12391829	2.78681636	-0.00447386	0.10316599
0	54	FSC 0.5, semi-independent	2014-05-19	24889614	doi:10.1073/pnas.1404575111	Veesler D, Cupelli K, Burger M, Graber P, Stehle T, Johnson JE		0.18MDa, 0.03MDa	singleParticle		7.5	NONE			NONE	LAB6	24	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI 12	120	C1	128	-1.70666623	3.77468586	-0.00280290	0.10646308
0	54	FSC 0.5, semi-independent	2014-05-19	24889614	doi:10.1073/pnas.1404575111	Veesler D, Cupelli K, Burger M, Graber P, Stehle T, Johnson JE		0.18MDa, 0.03MDa	singleParticle		7.5	NONE			NONE	LAB6	24	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI 12	120	C1	128	-1.25299251	4.37855005	0.00024042	0.11398311
0	55	FSC 0.5, semi-independent	2014-05-19	24889614	doi:10.1073/pnas.1404575111	Veesler D, Cupelli K, Burger M, Graber P, Stehle T, Johnson JE		0.18MDa, 0.03MDa	singleParticle		7.5	NONE			NONE	LAB6	24	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI 12	120	C1	128	-1.56407773	3.33889246	-0.00471915	0.10394347
0	6.2	FSC 0.143, semi-independent	2014-05-21	25043550	doi:10.1016/j.str.2014.06.003	Svidritskiy E, Brilot AF, Koh CS, Grigorieff N, Korostelev AA	3j77	0.005MDa, 0.025MDa	singleParticle	1.2	7.5	ETHANE	95		FEI VITROBOT MARK II	FIELD EMISSION GUN	30	BRIGHT FIELD	FLOOD BEAM	FEI FALCON I (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.18186775	0.47021329	0.00601077	0.04798295
0	6.3	FSC 0.143, semi-independent	2014-05-21	25043550	doi:10.1016/j.str.2014.06.003	Svidritskiy E, Brilot AF, Koh CS, Grigorieff N, Korostelev AA	3j78	0.025MDa, 0.005MDa	singleParticle	1.2	7.5	ETHANE	95		FEI VITROBOT MARK II	FIELD EMISSION GUN	30	BRIGHT FIELD	FLOOD BEAM	FEI FALCON I (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.19798017	0.42953041	0.00601077	0.04799228
0	38	FSC 0.5, semi-independent	2014-05-30	24949977	doi:10.1016/j.cell.2014.04.038	Kirschke E, Goswami D, Southworth DR, Griffin PR, Agard DA		0.08466MDa, 0.070052MDa, 0.074926MDa, 0.062639MDa	singleParticle		7.5	ETHANE	70	75	FEI VITROBOT MARK I	FIELD EMISSION GUN	30	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F816 (8k x 8k)	FEI TECNAI F20	120	C1	120	-9.24387169	17.20474434	-0.10103421	1.29138064
0	17	FSC 0.5, semi-independent	2014-06-03	24965454	doi:10.1128/JVI.01229-14	Murin CD, Julien JP, Stanfield R, Khayat R, Sok D, Burton DR, Wilson IA, Ward AB			singleParticle	0.03	7.4	NONE			NONE	TUNGSTEN HAIRPIN	30	BRIGHT FIELD	FLOOD BEAM	GENERIC GATAN (4k x 4k)	FEI TECNAI F20	120	C3	80	-4.79141426	11.78360176	0E-8	1.00000000
0	26	FSC 0.5, semi-independent	2014-06-03	24965454	doi:10.1128/JVI.01229-14	Murin CD, Julien JP, Sok D, Stanfield R, Khayat R, Cupo A, Moore JP, Burton DR, Wilson IA, Ward AB		0.023MDa	singleParticle	0.03	7.4	NONE			NONE	TUNGSTEN HAIRPIN	30	BRIGHT FIELD	FLOOD BEAM	OTHER	FEI TECNAI SPIRIT	120	C3	96	-3.92196393	13.69498920	1E-8	0.99999940
0	12	FSC 0.143, gold-standard	2014-06-10	25514469	doi:10.1371/journal.pbio.1002024	Hong C, Oksanen HM, Liu X, Jakana J, Bamford DH, Chiu W		66MDa	singleParticle	10	7.2	ETHANE	90	100	FEI VITROBOT MARK III	FIELD EMISSION GUN	20	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 10000 (10k x 10k)	JEOL 3200FSC	300	C1	360	-2.81727886	1.33182096	0.07244719	0.23102078
0	14	FSC 0.143, gold-standard	2014-06-10	25514469	doi:10.1371/journal.pbio.1002024	Hong C, Oksanen HM, Liu X, Jakana J, Bamford DH, Chiu W		66MDa	singleParticle	10	7.2	ETHANE	90	100	FEI VITROBOT MARK III	FIELD EMISSION GUN	20	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 3200FSC	300	C1	600	-3.27461910	2.33735561	0.14314391	0.38011107
0	19	FSC 0.143, gold-standard	2014-06-11	25514469	doi:10.1371/journal.pbio.1002024	Hong C, Oksanen HM, Liu X, Jakana J, Bamford DH, Chiu W		66MDa	singleParticle	5	7.2	ETHANE	90	100	FEI VITROBOT MARK III	FIELD EMISSION GUN	20	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 2010F	200	C1	480	-2.30187798	2.37620401	0.11343402	0.40849051
0	22	FSC 0.143, gold-standard	2014-06-11	25514469	doi:10.1371/journal.pbio.1002024	Hong C, Oksanen HM, Liu X, Jakana J, Bamford DH, Chiu W		66MDa	singleParticle	5	7.2	ETHANE	90	100	FEI VITROBOT MARK III	FIELD EMISSION GUN	20	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 2010F	200	C1	480	-0.13888851	0.25517148	0.00847598	0.03165167
0	18	FSC 0.143, gold-standard	2014-06-11	25514469	doi:10.1371/journal.pbio.1002024	Hong C, Oksanen HM, Liu X, Jakana J, Bamford DH, Chiu W		66MDa	singleParticle	5	7.2	ETHANE	90	100	FEI VITROBOT MARK III	FIELD EMISSION GUN	20	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 2010F	200	C1	480	0E-8	0.33179885	0.00860707	0.03464672
0	38	FSC 0.5, semi-independent	2014-06-13		doi:10.1038/nsmb.2953	Kollman JM, Greenberg C, Li S, Fernandez JJ, Moritz M, Zelter A, Fong K, Sali A, Kilmartin JV, Davis TN, Agard DA			subtomogramAveraging		6.5	ETHANE	90	93	FEI VITROBOT MARK III	FIELD EMISSION GUN	60	BRIGHT FIELD	FLOOD BEAM	OTHER	FEI POLARA 300	300	C1	80	-94.77366638	105.95681763	0E-8	5.00000000
0	14	FSC 0.5, semi-independent	2014-06-20	25996608	doi:10.1016/j.virol.2015.04.016	Guan J, Brendle S, Bywaters S, Lee H, Ashley RE, Conway JF, Makhov AM, Christensen N, Hafenstein S	3j8z	27.8MDa	singleParticle	1.2		ETHANE-PROPANE MIXTURE			FEI VITROBOT MARK III	FIELD EMISSION GUN		BRIGHT FIELD	SPOT SCAN	KODAK SO-163 FILM	FEI TECNAI F20	200	I	601	-1.82998371	4.16103792	1E-8	1.00000000
0	10.2	FSC 0.5, semi-independent	2014-06-20	25392224	doi:10.1128/JVI.02898-14	Lee H, Brendle SA, Bywaters SM, Guan J, Ashley RE, Yoder JD, Makhov AM, Conway JF, Christensen ND, Hafenstein S		27MDa	singleParticle	5.0	7.4	ETHANE-PROPANE MIXTURE	95	76	FEI VITROBOT MARK III	FIELD EMISSION GUN	15	BRIGHT FIELD	SPOT SCAN	KODAK SO-163 FILM	FEI TECNAI F20	200	I	601	-4.90904808	7.51918745	0E-8	1.00000000
0	10.4	FSC 0.5, semi-independent	2014-06-20	25392224	doi:10.1128/JVI.02898-14	Lee H, Brendle SA, Bywaters SM, Guan J, Ashley RE, Yoder JD, Makhov AM, Conway JF, Christensen ND, Hafenstein S		27MDa	singleParticle		7.4	ETHANE-PROPANE MIXTURE	95	76	FEI VITROBOT MARK III	FIELD EMISSION GUN	15	BRIGHT FIELD	SPOT SCAN	KODAK SO-163 FILM	FEI TECNAI F20	200	I	701	-5.65988159	6.87950373	0E-8	0.99999994
0	12.6	FSC 0.5, semi-independent	2014-06-20	25392224	doi:10.1128/JVI.02898-14	Lee H, Brendle SA, Bywaters SM, Guan J, Ashley RE, Yoder JD, Makhov AM, Conway JF, Christensen ND, Hafenstein S		27MDa	singleParticle	1.0	7.4	ETHANE	90	102	GATAN CRYOPLUNGE 3	LAB6	15	BRIGHT FIELD	SPOT SCAN	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 2100	200	I	513	-4.73405170	6.09024334	1E-8	1.00000000
0	13.6	FSC 0.5, semi-independent	2014-06-23	25392224	doi:10.1128/JVI.02898-14	Lee H, Brendle SA, Bywaters SM, Guan J, Ashley RE, Yoder JD, Makhov AM, Conway JF, Christensen ND, Hafenstein S	3j7e,3j7g	27MDa	singleParticle	1.0	7.4	ETHANE	90	102	GATAN CRYOPLUNGE 3	LAB6	15	BRIGHT FIELD	SPOT SCAN	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 2100	200	I	601	-5.81152582	5.95103884	0E-8	1.00000000
0	3.2	FSC 0.143, gold-standard	2014-06-24	25071206	doi:10.1073/pnas.1402809111	Bartesaghi A, Matthies D, Banerjee S, Merk A, Subramaniam S	3j7h	0.465MDa	singleParticle	2.3	8.0	ETHANE	90	90.15	LEICA EM GP	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	GATAN K2 (4k x 4k)	FEI TITAN KRIOS	300	D2	340	-0.05132602	0.08781078	0.00028028	0.00593622
0	22.7	FSC 0.5, semi-independent	2014-07-07			Pascual E, Mata CP, Gomez-Blanco J, Carrascosa JL, Caston JR		2.8MDa	singleParticle		6.2	ETHANE			NONE	FIELD EMISSION GUN	10	BRIGHT FIELD	FLOOD BEAM	KODAK SO-163 FILM	FEI TECNAI F20	200	I	285	-0.01409956	0.02120063	0.00036926	0.00378921
0	20.8	FSC 0.5, semi-independent	2014-07-07			Pascual E, Mata CP, Gomez-Blanco J, Carrascosa JL, Caston JR		2.8MDa	singleParticle		6.2	ETHANE			NONE	FIELD EMISSION GUN	10	BRIGHT FIELD	FLOOD BEAM	KODAK SO-163 FILM	FEI TECNAI F20	200	I	285	-0.01223328	0.01818718	0.00035169	0.00331301
0	3.8	FSC 0.143, gold-standard	2014-07-10	25185801	doi:10.1038/ncomms5808	Wang Z, Hryc FC, Bammes B, Afonine PV, Jakana J, Chen DH, Liu XA, Baker ML, Kao C, Ludtke SJ, Schmid MF, Adams PD, Chiu W	3j7l,3j7m,3j7n		singleParticle			ETHANE	100	171.0	FEI VITROBOT MARK IV	FIELD EMISSION GUN		BRIGHT FIELD	FLOOD BEAM	DIRECT ELECTRON DE-12 (4k x 3k)	JEOL 3200FSC	300	I	420	-10.33948612	17.46945000	3E-8	1.11417329
0	7.8	FSC 0.143, gold-standard	2014-07-23	25355879	doi:10.1128/JVI.02264-14	Auguste AJ, Kaelber JT, Fokam EB, Guzman H, Carrington CVF, Erasmus JH, Kamgang B, Popov VL, Jakana J, Liu X, Wood TG, Widen SG, Vasilakis N, Tesh RB, Chiu W, Weaver SC		25MDa	singleParticle		7.8	ETHANE	100		FEI VITROBOT MARK IV	FIELD EMISSION GUN	40	BRIGHT FIELD	FLOOD BEAM	OTHER	JEOL 3200FSC	300	I	320	-1.18680322	2.12791181	0.02009096	0.17021477
0	17	FSC 0.143, gold-standard	2014-07-23	25355879	doi:10.1128/JVI.02264-14	Auguste AJ, Kaelber JT, Fokam EB, Guzman H, Carrington CVF, Erasmus JH, Kamgang B, Popov VL, Jakana J, Liu X, Wood TG, Widen SG, Vasilakis N, Tesh RB, Chiu W, Weaver SC		33MDa	singleParticle		7.8	ETHANE	100		FEI VITROBOT MARK IV	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	JEOL 2010F	200	I	320	-2.28274107	3.49386120	0.04147515	0.38613069
0			2014-07-29	25008940	doi:10.1128/JVI.00870-14	Tran EEH, Simmons JA, Bartesaghi A, Shoemaker CJ, Nelson E, White JM, Subramaniam S			subtomogramAveraging		7.4	ETHANE	100	77	FEI VITROBOT MARK III	FIELD EMISSION GUN	150	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI POLARA 300	200	C3	55	-0.67349398	1.28953540	-0.00107782	0.12826303
0			2014-07-29	25008940	doi:10.1128/JVI.00870-14	Tran EEH, Simmons JA, Bartesaghi A, Shoemaker CJ, Nelson E, White JM, Subramaniam S			subtomogramAveraging		7.4	ETHANE	100	77	FEI VITROBOT MARK IV	FIELD EMISSION GUN	150	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI POLARA 300	200	C3	55	-0.65826869	1.11070156	-0.00250890	0.11215557
0	40	FSC 0.5, semi-independent	2014-08-01	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-2.77448845	8.83533859	-0.00984966	0.99441099
0	21.4	FSC 0.143, gold-standard	2014-08-02	25380312	doi:10.7554/eLife.03372	Toropova K, Zou S, Roberts AJ, Redwine WB, Goodman BS, Reck-Peterson SL, Leschziner AE		0.331MDa, 0.057MDa	singleParticle	0.03	8	NITROGEN			NONE	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI TECNAI F20	120	C1	180	-9.34774113	19.44189644	0E-8	1.00000000
0	15.0	FSC 0.5, semi-independent	2014-08-02	25352602	doi:10.1074/jbc.M114.606806	Lu Z, Wang Y, Chen F, Tong F, Reddy MVVVS, Luo L, Seshadrinathan S, Zhang L, Holthauzen LMF, Craig AM, Ren G, Rudenko G		0.088MDa	singleParticle	0.02	8	NONE			NONE	LAB6	200	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	ZEISS LIBRA120PLUS	120	C1	128	-0.30709097	1.96707547	0E-8	0.08944548
0	15.9	FSC 0.5, semi-independent	2014-08-03	25352602	doi:10.1074/jbc.M114.606806	Lu Z, Wang Y, Chen F, Tong F, Reddy MVVVS, Luo L, Seshadrinathan S, Zhang L, Holthauzen LMF, Craig AM, Ren G, Rudenko G		0.088MDa	singleParticle	0.02	8	NONE			NONE	LAB6	200	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	ZEISS LIBRA120PLUS	120	C1	128	-0.52203947	2.11549425	0E-8	0.10011246
0	16.0	FSC 0.5, semi-independent	2014-08-03	25352602	doi:10.1074/jbc.M114.606806	Lu Z, Wang Y, Chen F, Tong F, Reddy MVVVS, Luo L, Seshadrinathan S, Zhang L, Holthauzen LMF, Craig AM, Ren G, Rudenko G		0.088MDa	singleParticle	0.05	8	NONE			NONE	LAB6	200	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	ZEISS LIBRA120PLUS	120	C4	128	-0.35349503	1.49966288	0.00192437	0.19413492
0	16.5	FSC 0.5, semi-independent	2014-08-03	25352602	doi:10.1074/jbc.M114.606806	Lu Z, Wang Y, Chen F, Tong F, Reddy MVVVS, Luo L, Seshadrinathan S, Zhang L, Holthauzen LMF, Craig AM, Ren G, Rudenko G		0.088MDa	singleParticle	0.05	8	NONE			NONE	LAB6	200	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	ZEISS LIBRA120PLUS	120	C4	128	-0.46838796	1.58725595	0E-8	0.18936773
0	14.8	FSC 0.143, gold-standard	2014-08-03	25380312	doi:10.7554/eLife.03372	Toropova K, Zou S, Roberts AJ, Redwine WB, Goodman BS, Reck-Peterson SL, Leschziner AE		0.361MDa	singleParticle	0.03	8	NITROGEN			NONE	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI TECNAI F20	120	C1	180	-8.06273174	14.99680710	0E-8	1.00000000
0	19.5	FSC 0.143, gold-standard	2014-08-03	25380312	doi:10.7554/eLife.03372	Toropova K, Zou S, Roberts AJ, Redwine WB, Goodman BS, Reck-Peterson SL, Leschziner AE		0.361MDa	singleParticle	0.03	8	NITROGEN			NONE	FIELD EMISSION GUN		BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI TECNAI 20	120	C1	180	-5.83262396	13.55860329	0E-8	1.00000000
0	18.3	FSC 0.143, gold-standard	2014-08-03	25380312	doi:10.7554/eLife.03372	Toropova K, Zou S, Roberts AJ, Redwine WB, Goodman BS, Reck-Peterson SL, Leschziner AE		0.361MDa	singleParticle	0.03	8	NITROGEN			NONE	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI TECNAI 20	120	C1	180	-7.06270647	12.44232750	0E-8	1.00000000
0	23.1	FSC 0.143, gold-standard	2014-08-03	25380312	doi:10.7554/eLife.03372	Toropova K, Zou S, Roberts AJ, Redwine WB, Goodman BS, Reck-Peterson SL, Leschziner AE		0.331MDa, 0.057MDa	singleParticle	0.03	8	NITROGEN			NONE	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI TECNAI 20	120	C1	180	-6.25472641	10.28431892	0E-8	1.00000000
0	15.4	FSC 0.143, gold-standard	2014-08-04	25380312	doi:10.7554/eLife.03372	Toropova K, Zou S, Roberts AJ, Redwine WB, Goodman BS, Reck-Peterson SL, Leschziner AE		0.314MDa, 0.057MDa	singleParticle	0.03	8	NITROGEN			NONE	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	GATAN ULTRASCAN 4000 (4k x 4k)	FEI TECNAI 20	120	C1	180	-5.36599255	8.65884018	0E-8	1.00000012
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-0.65319026	2.21374226	-0.01347660	0.27625176
0	40	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-0.97237247	2.48296595	-0.00802705	0.29985681
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-0.67714584	2.38755870	-0.01070552	0.28659886
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-0.88400793	2.35042024	-0.01407188	0.28613970
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-0.81083256	2.31169701	-0.01215563	0.28320411
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	40	-0.76740158	2.66606736	-0.01535761	0.29380915
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.24962604	4.15468407	0.00433537	0.38359338
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.53283215	4.16564178	-0.00299926	0.42446631
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.69042027	4.58676958	0.00606570	0.43547770
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.62789416	4.38689899	-0.02851290	0.44602886
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.46156919	4.38062763	-0.00019522	0.41046742
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.99072587	4.10623884	-0.02665567	0.39884040
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.74674475	4.45212936	-0.01669025	0.44015861
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.91230345	4.32587910	-0.01164920	0.40696564
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.39259148	4.12919235	0.00926438	0.40957534
0	30	FSC 0.5, semi-independent	2014-08-07	25661651	doi:10.1016/j.str.2014.12.013	Moeller A, Chang Lee S, Tao H, Speir S, Chang G, Urbatsch IL, Potter CS, Carragher B, Zhang Q		0.14MDa	singleParticle			NONE			NONE	FIELD EMISSION GUN	45	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	FEI TECNAI F20	200	C1	36	-1.24962604	4.15468407	0.00433537	0.38359338
0	4.6	FSC 0.143, gold-standard	2014-08-12	25313071	doi:10.1073/pnas.1407020111	Guo F, Liu Z, Fang PA, Zhang Q, Wright ET, Wu W, Zhang C, Vago F, Ren Y, Jakata J, Chiu W, Serwer P, Jiang W	3j7v	15.1MDa	singleParticle		7.4	ETHANE	90	120	FEI VITROBOT MARK I	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	KODAK SO-163 FILM	FEI TITAN KRIOS	300	I	720	-13.49798298	25.76609993	0.11078968	1.33125699
0	3.5	FSC 0.143, gold-standard	2014-08-12	25313071	doi:10.1073/pnas.1407020111	Guo F, Liu Z, Fang PA, Zhang Q, Wright ET, Wu W, Zhang C, Vago F, Ren Y, Jakata J, Chiu W, Serwer P, Jiang W	3j7w	15.1MDa	singleParticle		7.4	ETHANE	90	120	FEI VITROBOT MARK I	FIELD EMISSION GUN	25	BRIGHT FIELD	FLOOD BEAM	KODAK SO-163 FILM	FEI TITAN KRIOS	300	I	800	-25.60810852	26.77656746	-0.00383198	1.18706441
0	6.6	FSC 0.143, gold-standard	2014-08-12	25313071	doi:10.1073/pnas.1407020111	Guo F, Liu Z, Fang PA, Zhang Q, Wright ET, Wu W, Zhang C, Vago F, Ren Y, Jakata J, Chiu W, Serwer P, Jiang W		15.1MDa	singleParticle		7.4	ETHANE	90	120	FEI VITROBOT MARK I	FIELD EMISSION GUN	20	BRIGHT FIELD	FLOOD BEAM	KODAK SO-163 FILM	FEI TITAN KRIOS	300	I	640	-23.91834641	30.66443443	0.04828592	0.98871964
